ID,Purchase Prob
373,0.23543747119098016
374,0.10692656963690177
375,0.17930115343956307
376,0.6470071979901889
377,0.6729378890016778
378,0.5153158440972012
379,0.0253248694952059
380,0.6682335651085732
381,0.6880816714885648
382,0.6708994450425988
383,0.6482323785781026
384,0.7135769030581325
385,0.3241639806975554
386,0.6817533359064399
387,0.2462103479586233
388,0.7287887685902252
389,0.019435749391497347
390,0.0835670514947797
391,0.6938260785878914
392,0.5343596993601609
393,0.7027707182600351
394,0.20064197616437204
395,0.5602497095067146
396,0.808034485961586
397,0.7120422994543321
398,0.2663969244328476
399,0.231505930198247
400,0.6684615927411311
401,0.7698017134084938
402,0.6780752083133164
403,0.06088727429011469
404,0.042369714808205276
405,0.28826070832930106
406,0.09853171607774643
407,0.48284916863824956
408,0.6939109346758396
409,0.6095275145524922
410,0.6983609322514176
411,0.1942384335425292
412,0.016063397541765927
413,0.62067634908213
414,0.5603102605827837
415,0.2887963254861042
416,0.08836951170744792
417,0.7150619734524506
418,0.0710853813084334
419,0.6669394540433466
420,0.6432391055913957
421,0.5592052439198673
422,0.39718306203701126
423,0.19286273936132425
424,0.19956197639472628
425,0.7009053831285036
426,0.6455024591947476
427,0.7238573720189887
428,0.7643464245543229
429,0.7519832154949152
430,0.4026834660461175
431,0.2505742280397202
432,0.48793994726246254
433,0.3591734244837076
434,0.6713859221793476
435,0.7835037732787488
436,0.5749453790608123
437,0.05594696281050795
438,0.04968676808448072
439,0.7060831684499477
440,0.7483834629659977
441,0.5258781030675361
442,0.13438368616340415
443,0.60258204993303
444,0.45767236366899566
445,0.23752492856523916
446,0.45924955567079234
447,0.5322634791498195
448,0.19020934810611248
449,0.4097716967220297
450,0.6906395934549512
451,0.7075206128699423
452,0.6038360482375608
453,0.6937374638666017
454,0.07477273664589872
455,0.032614658023705535
456,0.17718143061613936
457,0.6465326955935446
458,0.3194911730044157
459,0.11980341760123114
460,0.5600863345691673
461,0.7124476946481848
462,0.39426387246863165
463,0.6886808346783507
464,0.16303526419520833
465,0.4339990418110041
466,0.5594150776062902
467,0.32981401428758805
468,0.10182514903582715
469,0.0007516162726263281
470,0.4225577059418
471,0.3651320080820467
472,0.5154723634451673
473,0.4973012498921402
474,0.04862929677562864
475,0.3732183833183818
476,0.651331182790143
477,0.7796829220546582
478,0.17619325921311219
479,0.7904307156684296
480,0.5840760623458174
481,0.4907771599730802
482,0.42237776504308566
483,0.7368279488439687
484,0.6707032226809078
485,0.3151885956010367
486,0.6799139790461773
487,0.6672354048691949
488,0.6695438188695804
489,0.7391354285688073
490,0.09646351923281545
491,0.716560740075659
492,0.6478349722322316
493,0.23545559849700934
494,0.32905713021866084
495,0.4644054880206012
496,0.6946132880298468
497,0.0433926049716878
498,0.5795715208573841
499,0.7020434346768631
500,0.6061096770043157
501,0.5609106718110953
502,0.627684244260438
503,0.22119785346816745
504,0.7058890792557843
505,0.7048263394350761
506,0.7263137894548539
507,0.014198877333644026
508,0.7087868728177481
509,0.4592578783534211
510,0.5302711888438201
511,0.5750384471020175
512,0.3745070333567727
513,0.5743223404171064
514,0.25144508699258233
515,0.22727603648174385
516,0.33950205319395504
517,0.10994500333420675
518,0.4975295733782757
519,0.6981829171704697
520,0.7504246775804289
521,0.7422778790036002
522,0.1643114897043285
523,0.7001378309592073
524,0.2647198758352968
525,0.3780292600391872
526,0.006738559315124188
527,0.7056941244841627
528,0.08797887562278044
529,0.7564958934036172
530,0.14942522038983977
531,0.22088702024273882
532,0.24549439870806594
533,0.2893595260326907
534,0.6339950224068023
535,0.13058251254983402
536,0.038093070933888314
537,0.6648587620380552
538,0.6864766407784434
539,0.7048830078568031
540,0.107553789144288
541,0.5682293716821971
542,0.6827047614886541
543,0.3626130770461413
544,0.06893467429691354
545,0.3358272830317489
546,0.7327988334406491
547,0.40187569665227535
548,0.46057434670088615
549,0.08808289210859083
550,0.22608793467642965
551,0.42265659221445806
552,0.6551261627706347
553,0.10288096023783948
554,0.17114054912424245
555,0.6975024351517649
556,0.05994621303464544
557,0.6145997400976048
558,0.5744270215435568
559,0.6380480751208017
560,0.6380419979828492
561,0.6378506908324659
562,0.7305362833457688
563,0.10887709026108804
564,0.5274607493740402
565,0.06767250742095897
566,0.03636318650443852
567,0.013312570467818313
568,0.6305815326896071
569,0.7299420495616029
570,0.1644379897574568
571,0.5456156997756123
572,0.7068286327284538
573,0.7272787766997297
574,0.6756682980424786
575,0.00810515439046516
576,0.584769178911397
577,0.030862286508569103
578,0.7208175382228277
579,0.049290701503816065
580,0.0698098276813393
581,0.6887063387356562
582,0.371192808060287
583,0.5321823386316856
584,0.5696134796140071
585,0.5971141350024364
586,0.15172435627439484
587,0.6364701117344423
588,0.02947935477490191
589,0.12126718334755295
590,0.655560840298884
591,0.6499399377890797
592,0.3848193273992665
593,0.1910714519984054
594,0.5097092111965963
595,0.12767691459744424
596,0.24160896328478176
597,0.6249403339639523
598,0.6961772077119499
599,0.5424535487618541
600,0.7541894521703248
601,0.4760638610494996
602,0.15262825768032212
603,0.6737041892199763
604,0.734116278256115
605,0.700655765679761
606,0.7004666360659461
607,0.20424342470058812
608,0.741638885941657
609,0.5247382915551349
610,0.6894826958566288
611,0.5197359098062896
612,0.26551239198129123
613,0.33233294909316846
614,0.47970893106729473
615,0.6288976781805946
616,0.5710181610971053
617,0.4800088050819055
618,0.20099300465736394
619,0.7433613068947733
620,0.7005512284551046
621,0.14612021410387316
622,0.13998345063164166
623,0.38135094338160536
624,0.7067321491736154
625,0.6642999213106323
626,0.1729628712626233
627,0.7305090468476574
628,0.5728128512189946
629,0.6209003466136442
630,0.685687536223494
631,0.6207214852728906
632,0.07278093513203765
633,0.7113728629871876
634,0.06656417458461612
635,0.15157964148692313
636,0.3729965536420015
637,0.5997795115448185
638,0.1127899799701682
639,0.5156759857270382
640,0.003980397187750576
641,0.4613440449076151
642,0.7909726280989147
643,0.6724577109353036
644,0.0377775883029663
645,0.40575911009787197
646,0.7572765742428502
647,0.6819494399896374
648,0.543726614684637
649,0.14245122736717086
650,0.7262385087696579
651,0.6186675826011214
652,0.3538128312055194
653,0.6357067561050108
654,0.5833333499477511
655,0.028423087715445848
656,0.12638415584620713
657,0.08749520040358813
658,0.18598106393770203
659,0.06871129973208293
660,0.7330312016567682
661,0.7396494082536481
662,0.6055635812619385
663,0.3128214492788652
664,0.2564680312071209
665,0.5513638316639387
666,0.312629962597305
667,0.13326607336235166
668,0.6235025475601904
669,0.6668177293118801
670,0.44300367114667316
671,0.2949437732086037
672,0.6594133699431443
673,0.6088239763720044
674,0.13787366684371974
675,0.15611469763637967
676,0.7107710983124004
677,0.018790198024287854
678,0.6639393359682998
679,0.19836978018376272
680,0.3150901891576149
681,0.2650454641635512
682,0.5356289257305231
683,0.5035952642958232
684,0.41860324304659585
685,0.6306931232286195
686,0.062329576116211885
687,0.47336551864943943
688,0.10897107003647473
689,0.32483244226789443
690,0.38114887113167806
691,0.3306077053994363
692,0.5952932222098083
693,0.24524632970356922
694,0.6682868408196845
695,0.7358584134223322
696,0.11930140235094754
697,0.29263432841221526
698,0.5016642627911012
699,0.6771126734054007
700,0.7059865803190943
701,0.7152605810983256
702,0.0705677909463505
703,0.3900499787144202
704,0.5159237313606216
705,0.19044914434279453
706,0.5777124381553613
707,0.5673413929473039
708,0.4583438837029042
709,0.47348594077568656
710,0.6838918656424068
711,0.0019432140092174811
712,0.5857987501750397
713,0.18705926861845645
714,0.5806463933266303
715,0.158159158065883
716,0.22463253733749494
717,0.20906517864938967
718,0.09715246771985074
719,0.4244351240918703
720,0.19048528894124514
721,0.4983731667524356
722,0.06981046563579625
723,0.29227225220784203
724,0.5397116923297942
725,0.7042061682816748
726,0.7176323632013519
727,0.1911708119250947
728,0.013719212815345268
729,0.03809878920852667
730,0.48657278716070046
731,0.12465509224841347
732,0.5572137145566547
733,0.4447930518832925
734,0.4211180336882389
735,0.18807901071473204
736,0.5956757845717092
737,0.48731399598069
738,0.11541174615258266
739,0.038809244144958066
740,0.14248754845155442
741,0.08673861029652906
742,0.6943313690556345
743,0.6256586729463542
744,0.2633375069906311
745,0.056418169467702534
746,0.2778933968014763
747,0.027657087402965012
748,0.15387677044393058
749,0.6728302876669328
750,0.5862549069503945
751,0.3731930599948251
752,0.25277570732105636
753,0.6607377926819188
754,0.7389460002819969
755,0.13002915202346424
756,0.6751048734949918
757,0.35566461689460194
758,0.5824764607237211
759,0.055922781877110965
760,0.33052149881145515
761,0.3275639106953188
762,0.6959022836080178
763,0.12708657466150694
764,0.01675634805075894
765,0.763545490124
766,0.15781539455580265
767,0.1254098558072054
768,0.02691652925737653
769,0.6097012432311041
770,0.061823107686993846
771,0.5724902920787348
772,0.7046878889904695
773,0.6092130520000401
774,0.439328582712991
775,0.669033181852426
776,0.6868252058925514
777,0.1704599086329338
778,0.412224432237461
779,0.07365514925585202
780,0.20212264807033792
781,0.42259726777495094
782,0.1224711358624137
783,0.2793147287373108
784,0.07330350953241947
785,0.628016855046357
786,0.45731528529678
787,0.23328951145591678
788,0.5935986795544403
789,0.7263101540865348
790,0.6986005066381442
791,0.7295241885837871
792,0.17312521160241456
793,0.13332127822356096
794,0.3714636244094662
795,0.5929713123506781
796,0.7457015721525362
797,0.7594304785987329
798,0.49209013894885484
799,0.7658166825022722
800,0.008551008384780042
801,0.5905295404542753
802,0.033741720350386854
803,0.5362444324538446
804,0.4455872130760369
805,0.19065153749294367
806,0.5306397669192094
807,0.08801053058168265
808,0.6063390663386921
809,0.45449232017531044
810,0.8027255996629122
811,0.3379029248282137
812,0.6280079517843293
813,0.014555474498880299
814,0.7097974553630049
815,0.19595821961943274
816,0.6808556137396591
817,0.03797997959292611
818,0.11066484894116342
819,0.09871015641703536
820,0.18877962689964398
821,0.10804229226806723
822,0.5962216225559418
823,0.16694905747950142
824,0.033602974017842624
825,0.03889756804257156
826,0.69663335953683
827,0.21244138258841525
828,0.4348848733676142
829,0.4981847036308602
830,0.33362639854263265
831,0.7052978869247382
832,0.6956175375666991
833,0.6337396003742627
834,0.5549810696343248
835,0.11442107493213365
836,0.21590160177900916
837,0.20534993320885733
838,0.061767308944337296
839,0.2428189480719184
840,0.7059584344832391
841,0.05192657906116965
842,0.7125643513911116
843,0.511783648384687
844,0.751992781891339
845,0.6002759449844904
846,0.35336029601844016
847,0.5681242755237799
848,0.020309475275255038
849,0.6315874125316244
850,0.3281206327356103
851,0.18424761743494228
852,0.6418908324829703
853,0.40036774730744074
854,0.6236069656012921
855,0.7514389392150274
856,0.7535096879974312
857,0.5510503960824413
858,0.6361638671230616
859,0.4943026947736627
860,0.6602573465320333
861,0.1725967187896237
862,0.5265896444336289
863,0.4316006855820669
864,0.06310527758919464
865,0.6416244205187617
866,0.6367796953172099
867,0.7413153596072385
868,0.49897972624103676
869,0.627352468921086
870,0.036193437930179685
871,0.6877992020301026
872,0.05412407255100622
873,0.3996502398504606
874,0.24502865163231632
875,0.020919125433651514
876,0.18446095304901855
877,0.6123198309385184
878,0.5813822580802687
879,0.014508443659307008
880,0.7326132756170791
881,0.7741370450543344
882,0.6095080362520863
883,0.014475391604792328
884,0.7351354178464412
885,0.5379122022270535
886,0.11493602999379723
887,0.6186761942448445
888,0.07699345947398394
889,0.6790706376358115
890,0.7221500970873174
891,0.5652077352301044
892,0.6932292702017934
893,0.6091638626129106
894,0.05593472142990866
895,0.48809537768780303
896,0.4090113132132474
897,0.6296487781168479
898,0.13181897524926192
899,0.23347408901995131
900,0.6764826211874333
901,0.5832546540338668
902,0.7391525390660528
903,0.7267129208286033
904,0.3917440479258075
905,0.6791408002629459
906,0.047547511049060236
907,0.6438042576675874
908,0.3555516039589544
909,0.4727534715686655
910,0.695779134065712
911,0.4577651498065584
912,0.6462295448297741
913,0.07003548093651688
914,0.12792188845532684
915,0.5984962159976212
916,0.2751764787124329
917,0.6505713011770408
918,0.562214218200319
919,0.04413743941530235
920,0.7058616287111424
921,0.655291726941309
922,0.676743969806272
923,0.599982241951012
924,0.6938877926289249
925,0.706156340871847
926,0.7199748954751688
927,0.17378219711448797
928,0.5753870271515442
929,0.12346075222188177
930,0.3285685271726385
931,0.718477980680935
932,0.126569073746198
933,0.6097184102805959
934,0.7289327866993078
935,0.031736988294882994
936,0.4519400979369345
937,0.37664343740489215
938,0.45587077350673416
939,0.7159779191219142
940,0.6822653957712814
941,0.08495673051670342
942,0.70907344187772
943,0.09564343416199027
944,0.39705271890701505
945,0.5122024502566856
946,0.675848588520676
947,0.005733680798327924
948,0.38162189315501316
949,0.2526272565419823
950,0.0579532916725278
951,0.6314642824542442
952,0.3096983793880146
953,0.4028355489208043
954,0.23893154037690414
955,0.26764562179842477
956,0.13460181679530595
957,0.6968855316087065
958,0.03994850844079192
959,0.7588572592447511
960,0.22881209639102104
961,0.4061578502495283
962,0.7121245798349615
963,0.41967569304338836
964,0.5684279902037395
965,0.6771571207684756
966,0.04040846231079416
967,0.2218124936674901
968,0.2530505013394051
969,0.03572227817127876
970,0.6803878101176599
971,0.2943398934034781
972,0.4736327845025446
973,0.7316839311486198
974,0.04926279271260736
975,0.4797511247700246
976,0.7473349237626035
977,0.3548312562813785
978,0.5549644590720645
979,0.4509567068325693
980,0.10347376132595652
981,0.1574243987757206
982,0.5732774291903077
983,0.1313208257318316
984,0.020536515829845812
985,0.6381942991391344
986,0.28277419759134115
987,0.018551338088326916
988,0.22819488682002673
989,0.043165314806041466
990,0.5699384133769506
991,0.657777583375816
992,0.014554097232199272
993,0.08189138159541279
994,0.02711226269280384
995,0.759426529083449
996,0.6728399113330207
997,0.553216086674638
998,0.6702491050072061
999,0.16042488139174793
1000,0.48761217650437566
1001,0.47720125485579445
1002,0.5917072496609784
1003,0.08469667882520907
1004,0.7136238011532547
1005,0.7058365360361777
1006,0.13834162304440886
1007,0.7189927802801387
1008,0.6113286462610289
1009,0.26511906068574564
1010,0.47153080022097105
1011,0.08648978739122046
1012,0.03802721469888605
1013,0.7728008257498734
1014,0.2565750168879087
1015,0.5304535811708551
1016,0.37150405151748095
1017,0.542205642586582
1018,0.7374588432297456
1019,0.5717317878911156
1020,0.5354632852496499
1021,0.42895331768139694
1022,0.627354667223987
1023,0.5045376923627733
1024,0.6231803383838164
1025,0.05979593729859094
1026,0.6540027401187005
1027,0.5425830788402686
1028,0.5154123788489758
1029,0.36333425635031197
1030,0.3557986182100824
1031,0.32589272596075874
1032,0.5446301622043036
1033,0.6664422758766457
1034,0.03640500838058155
1035,0.1442815608262076
1036,0.4924859473681271
1037,0.06539214739179655
1038,0.5766568738491935
1039,0.026356700913313387
1040,0.6617161373779983
1041,0.6576019158781827
1042,0.24743430567922808
1043,0.6357128687052611
1044,0.022187757186074703
1045,0.7098839202655173
1046,0.31414237198114625
1047,0.25466337164716785
1048,0.054196897627011305
1049,0.746930302570701
1050,0.06826616671080854
1051,0.4011736595886991
1052,0.7236224147895072
1053,0.027099065342240113
1054,0.5745535230989207
1055,0.6523665440088073
1056,0.2716998088411153
1057,0.2171574926894146
1058,0.14248534420611647
1059,0.002712052774925513
1060,0.0031141298146574008
1061,0.08800670630249922
1062,0.7039971799531943
1063,0.4535772295895076
1064,0.3616051804602994
1065,0.0660197218620151
1066,0.7735417600685363
1067,0.6706188239020735
1068,0.2449780122098741
1069,0.6583594875775659
1070,0.02903294626900592
1071,0.16703215067282262
1072,0.6712970488904383
1073,0.20176980070964237
1074,0.7152621054389225
1075,0.6752379620810872
1076,0.1795305041294667
1077,0.6001808249622377
1078,0.5815630194943179
1079,0.5932495108310071
1080,0.5396555503393934
1081,0.2384051685677369
1082,0.5032678344130748
1083,0.6769462414665323
1084,0.4908580242983775
1085,0.5504177535657133
1086,0.03191483166264031
1087,0.7367170367631491
1088,0.5857983549385426
1089,0.18102888253180097
1090,0.6018346757769756
1091,0.5129453829765436
1092,0.46394753254571824
1093,0.6971522511269506
1094,0.170939169189708
1095,0.3867952795025916
1096,0.5803312067999097
1097,0.7261099653057588
1098,0.0016536198119329422
1099,0.08111640125063856
1100,0.5150757644675308
1101,0.6131767354386313
1102,0.3727416546709456
1103,0.41960252601834885
1104,0.6272545277823788
1105,0.5996182745149232
1106,0.6088750831302024
1107,0.46649557512277906
1108,0.7453807769843751
1109,0.7349617656891563
1110,0.7616978075133168
1111,0.5848854022014027
1112,0.6921321212312989
1113,0.5565328239060872
1114,0.11075459899769939
1115,0.05652979310229226
1116,0.7148500429720062
1117,0.18958448096891478
1118,0.7786579457358237
1119,0.047361507364207314
1120,0.35589795207497726
1121,0.48995641115420385
1122,0.7372147240277794
1123,0.26097522802707007
1124,0.5613725690613711
1125,0.7907209062336814
1126,0.183624614123969
1127,0.5312243157661624
1128,0.6731513423091545
1129,0.7108586794345958
1130,0.061548100266693336
1131,0.6620871850713557
1132,0.02990046347966534
1133,0.04064844754106526
1134,0.7548760483459807
1135,0.4663967453976409
1136,0.7365249987963488
1137,0.027386441972742863
1138,0.7349963763373464
1139,0.45554874646457905
1140,0.10190098728427006
1141,0.021231105223395802
1142,0.46644858686121804
1143,0.7818983589417097
1144,0.041964854187680777
1145,0.519019719061889
1146,0.5052061831190275
1147,0.6956218579016114
1148,0.6835350076395277
1149,0.6872752373522997
1150,0.010525464719129782
1151,0.5926820729196409
1152,0.6325320391427607
1153,0.21239519329168555
1154,0.06649251788708706
1155,0.1567999254836058
1156,0.41345882242044535
1157,0.2742443759000131
1158,0.7072252577254196
1159,0.09629795326855367
1160,0.10062815385641458
1161,0.3407379803971107
1162,0.7114286262012608
1163,0.3171747998017827
1164,0.4963598618339006
1165,0.5735043536364874
1166,0.005366323250551134
1167,0.3092171195593712
1168,0.71561721468399
1169,0.47753090680365107
1170,0.04567979900066823
1171,0.5749692641470966
1172,0.7145598207709262
1173,0.19484938384489214
1174,0.1323117529644906
1175,0.09802035425003387
1176,0.7583558794619194
1177,0.13648174005364364
1178,0.6925204283127715
1179,0.5664674978925426
1180,0.5717788540769007
1181,0.6411774727849325
1182,0.29329709422840505
1183,0.05101306498431019
1184,0.029184126180062813
1185,0.5896314341200704
1186,0.07930544567315986
1187,0.3587993026871686
1188,0.6975798757201799
1189,0.05271246187195935
1190,0.35609462615005655
1191,0.264679209244613
1192,0.36619818627503176
1193,0.0015123203143738353
1194,0.5546397995939912
1195,0.6003873673567653
1196,0.3997428873218646
1197,0.16029725716285975
1198,0.4733625503940739
1199,0.0804232540308861
1200,0.6881134561249547
1201,0.23074369382681717
1202,0.7034953506176974
1203,0.043537523106055874
1204,0.0371057044799046
1205,0.005358890477401
1206,0.7118696698012961
1207,0.3361609198744199
1208,0.09640119896925355
1209,0.697527160148294
1210,0.1945349747393816
1211,0.5473089662505733
1212,0.7220570920385382
1213,0.6334994189592681
1214,0.551033753793021
1215,0.034465637698613445
1216,0.2244377005622856
1217,0.6613469498935433
1218,0.00460253758019796
1219,0.5666488993109974
1220,0.751805985564842
1221,0.012750353313320981
1222,0.48816341563091614
1223,0.256358005405764
1224,0.2682217186509765
1225,0.3011757556084952
1226,0.37381027513895704
1227,0.11708259467224023
1228,0.023399213575909857
1229,0.2260852369232673
1230,0.31141109032026393
1231,0.435798130224938
1232,0.16503141447856137
1233,0.19803772213166337
1234,0.02324276929662779
1235,0.2023888770084059
1236,0.6396806278926834
1237,0.3471635708526853
1238,0.23530951698380173
1239,0.10807070390385559
1240,0.6020054409796967
1241,0.6695554462972211
1242,0.7232541437304211
1243,0.5816040606250111
1244,0.015883604692848267
1245,0.6558293929517981
1246,0.12227796090749346
1247,0.41100978725208415
1248,0.6895404560636857
1249,0.6533347968954472
1250,0.6505552410500645
1251,0.10137926231620224
1252,0.23159092407504017
1253,0.17887018056158868
1254,0.7141275349096626
